X (m),Y (m),Z (m)
97.04719766695052,-85.54742532223463,-4.661593288405697
102.04719766695052,-85.54742532223463,-4.138961115173515
107.04719766695052,-85.54742532223463,-3.616328941941447
112.04719766695052,-85.54742532223463,-3.093696768709151
117.04719766695052,-85.54742532223463,-2.5710645954771962
122.04719766695052,-85.54742532223463,-2.049746793972872
127.04719766695052,-85.54742532223463,-1.6332827775655687
132.04719766695052,-85.54742532223463,-1.2168187611581516
137.04719766695052,-85.54742532223463,-0.8003547447507344
142.04719766695052,-85.54742532223463,-0.3838907283433173
147.04719766695052,-85.54742532223463,0.03357879164957467
152.04719766695052,-85.54742532223463,0.5515670383039151
-52.952802333049476,-80.54742532223463,-9.558912068211612
